id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2010,Cardano,ADA,cardano,1629,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35902711180.54704,44994867868.16472,False,18648078585.59,,10,37997904336.0,15748193954.514038,,2025-12-06T05:37:00.000Z,0.41444901316817817,558618352.3759043,-4.6822,-0.09436742,-5.09895458,-0.83647099,-22.79829692,-52.45722808,-49.88077117,14879843218.83984,0.488,18650205592.57,,2025-12-06T05:37:00.000Z,,,,,,2025-12-05 23:40:41.394751
1831,Bitcoin Cash,BCH,bitcoin-cash,1101,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19962953.125,19962953.125,False,11384873505.32,,11,,,,2025-12-06T05:38:00.000Z,570.3000670309666,377373268.4842707,2.6099,-0.16184415,-0.11382096,6.33736484,18.12571016,-4.36753115,-4.65807119,11384873505.323544,0.3736,11976301407.65,,2025-12-06T05:38:00.000Z,,,,,,2025-12-05 23:40:41.394751
32196,Hyperliquid,HYPE,hyperliquid,208,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",999533278.0,336685219.0,999533278.0,False,31199445816.71,,12,333931719.0,10423349379.88931,,2025-12-06T05:38:00.000Z,31.214014083787323,304135330.60981274,21.1887,0.10811863,-6.75545925,-10.65266549,-22.79591231,-32.41323422,-33.31634706,10509297167.66902,0.3448,31199445816.71,,2025-12-06T05:38:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-05 23:40:41.394751
1975,Chainlink,LINK,chainlink,2156,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,696849970.4525867,1000000000.0,False,13660479788.7,,13,,,,2025-12-06T05:38:00.000Z,13.660479788701899,672999987.4412833,9.8147,0.2700513,-3.61837397,4.0163127,-8.84065838,-41.85171885,-39.03643467,9519304937.125076,0.3123,13660479788.7,,2025-12-06T05:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-05 23:40:41.394751
3957,UNUS SED LEO,LEO,unus-sed-leo,64,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921975093.9,985239504.0,False,9425558624.48,,14,,,,2025-12-06T05:38:00.000Z,9.566768878243431,960639.63006382,43.9912,0.00379643,-2.13261979,-2.3089571,0.32873276,-0.58682049,-0.22206479,8820322634.838085,0.2893,9425558624.48,,2025-12-06T05:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-12-05 23:40:41.394751
512,Stellar,XLM,stellar,784,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50001806812.0,32347053520.136154,50001786883.671455,False,12026467508.05,,15,31531408660.0,7583958201.630939,,2025-12-06T05:36:00.000Z,0.240520754508877,130305536.9139253,-9.6547,-0.28377316,-4.26263825,-4.96299118,-12.84761169,-40.9388337,-32.83410213,7780137718.802174,0.2551,12026472301.23,,2025-12-06T05:36:00.000Z,,,,,,2025-12-05 23:40:41.394751
328,Monero,XMR,monero,344,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,7228619020.11,,16,,,,2025-12-06T05:36:00.000Z,391.86422228365825,133485931.84241785,-0.5388,0.57333454,-2.57804586,-4.41355983,13.7476187,23.37879059,46.31612919,7228619020.109875,0.2371,7228619020.11,,2025-12-06T05:36:00.000Z,,,,,,2025-12-05 23:40:41.394751
29470,Ethena USDe,USDe,ethena-usde,249,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6734202250.015231,6734202250.015231,True,6731525622.22,,17,,,,2025-12-06T05:38:00.000Z,0.9996025323125505,165652461.95321426,25.0509,0.00021509,0.01669666,0.00627265,0.03276271,-0.04925575,-0.13995409,6731525622.2201,0.2209,6731525622.22,,2025-12-06T05:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-12-05 23:40:41.394751
2,Litecoin,LTC,litecoin,1477,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'privacy', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",84000000.0,76597814.48347135,84000000.0,False,6737456407.82,,18,,,,2025-12-06T05:38:00.000Z,80.20781437877781,434181993.01644444,-10.0564,-0.27286575,-3.57088706,-5.74163374,-8.35735932,-32.61875767,-29.05807854,6143743285.910329,0.2016,6737456407.82,,2025-12-06T05:38:00.000Z,,,,,,2025-12-05 23:40:41.394751
1437,Zcash,ZEC,zcash,542,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16423804.5405448,16423804.5405448,False,5787583579.78,,19,,,,2025-12-06T05:38:00.000Z,352.38994506392874,1013100832.8695337,-12.4526,-0.07216227,-8.58073398,-24.59650482,-29.35658566,140.17288534,649.11295706,5787583579.783285,0.1899,7400188846.34,,2025-12-06T05:38:00.000Z,,,,,,2025-12-05 23:40:41.394751
20947,Sui,SUI,sui,862,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3736866360.6511097,10000000000.0,False,15382450925.12,,20,3736866360.65,5748216340.643795,,2025-12-06T05:38:00.000Z,1.538245092512202,878720583.2144102,15.8818,-0.24368576,-5.6749262,1.25940612,-23.54411244,-57.94057455,-54.46800464,5748216340.645502,0.1886,15382450925.12,,2025-12-06T05:38:00.000Z,,,,,,2025-12-05 23:40:41.394751
5805,Avalanche,AVAX,avalanche,1023,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",715748719.0,429172619.65988684,460841719.65988684,False,6129057761.77,,21,,,,2025-12-06T05:37:00.000Z,13.299702479837304,455476142.8541083,25.9305,0.11964094,-7.42353083,-10.52444745,-19.0342836,-56.31778145,-46.04419353,5707868153.968869,0.1872,9519245013.02,,2025-12-06T05:37:00.000Z,,,,,,2025-12-05 23:40:41.394751
4642,Hedera,HBAR,hedera,404,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50000000000.0,42476304284.83539,50000000000.0,False,6658628202.54,,22,,,,2025-12-06T05:38:00.000Z,0.13317256405081238,154116571.57383314,-12.8877,-0.22564762,-3.57858851,-7.78631588,-22.44115992,-41.95529149,-39.27125711,5656678353.014037,0.1856,6658628202.54,,2025-12-06T05:38:00.000Z,,,,,,2025-12-05 23:40:41.394751
4943,Dai,DAI,multi-collateral-dai,3646,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem']",,5365382702.664872,5365382702.664872,True,5363991583.62,,23,,,,2025-12-06T05:36:00.000Z,0.999740723240557,91051079.05885084,-5.4417,0.01845067,-0.00241956,-0.01051,-0.02507997,-0.0053731,-0.0135918,5363991583.624554,0.1759,5363991583.62,,2025-12-06T05:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2025-12-05 23:40:41.394751
5994,Shiba Inu,SHIB,shiba-inu,1022,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'bnb-chain-ecosystem', 'base-ecosystem', 'animal-memes', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",589552695333683.0,589244366025850.2,589500632800505.6,False,4918586498.47,,24,589551575078137.0,4919011542.97001,,2025-12-06T05:36:00.000Z,8.34364922580024e-06,119848603.57121907,-4.2255,-0.03739874,-2.57947068,-2.5414699,-7.75477561,-34.97223253,-32.57341447,4916448298.398739,0.1612,4919020889.99,,2025-12-06T05:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-12-05 23:40:41.394751
33251,World Liberty Financial,WLFI,world-liberty-financial-wlfi,383,2024-10-01T02:34:47.000Z,"['defi', 'ethereum-ecosystem', 'solana-ecosystem', 'bnb-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",100000000000.0,26733462547.0,100000000000.0,False,15038791121.92,,25,,,,2025-12-06T05:38:00.000Z,0.1503879112192101,102643754.96737827,-13.1202,0.03895121,-2.12634004,-5.71380666,26.23133758,-24.50373662,-37.24318777,4020389592.1003146,0.1319,15038791121.92,,2025-12-06T05:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6,2025-12-05 23:40:41.394751
3635,Cronos,CRO,cronos,335,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'centralized-exchange', 'mobile', 'payments', 'layer-1']",100000000000.0,37344742139.18148,98211409426.43982,False,10216083574.27,,26,97393210558.0,10130973421.907602,,2025-12-06T05:38:00.000Z,0.1040213518361669,18687175.11131753,37.3762,0.05597279,-2.11823394,-4.72843805,-15.30132098,-50.63554337,-60.96398265,3884650561.2907248,0.1275,10402135183.62,,2025-12-06T05:38:00.000Z,,,,,,2025-12-05 23:40:41.394751
11419,Toncoin,TON,toncoin,838,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing']",,2445884214.391947,5147615180.903649,True,8159472334.99,,27,,,,2025-12-06T05:33:00.000Z,1.585097573970829,83413290.24367006,-3.7681,-0.10718048,0.09784812,-0.22487122,-18.06347805,-44.36017712,-48.67315481,3876965134.446222,0.1272,8159472334.99,,2025-12-06T05:33:00.000Z,,,,,,2025-12-05 23:40:41.394751
27772,PayPal USD,PYUSD,paypal-usd,141,2023-08-21T14:30:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'usd-stablecoin', 'fiat-stablecoin']",,3846371806.628637,3846371806.628637,False,3845012114.89,,28,,,,2025-12-06T05:33:00.000Z,0.9996465001807057,86896901.85700811,11.2833,0.00326298,-0.00888749,0.0140404,0.0084218,0.00645677,0.02147116,3845012114.8900547,0.1261,3845012114.89,,2025-12-06T05:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6c3ea9036406852006290770bedfcaba0e23a0e8,2025-12-05 23:40:41.394751
27075,Mantle,MNT,mantle,209,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio', 'made-in-china', 'neobank']",6219316795.0,3252944055.636841,6219316794.89,False,6677130028.19,,29,3252944055.64,3492398144.4045115,,2025-12-06T05:38:00.000Z,1.073611499204649,133846276.98046264,20.9125,-0.45218728,1.37145057,-0.31254096,-12.28135975,-53.59448663,-6.83146282,3492398144.40112,0.1146,6677130028.31,,2025-12-06T05:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2025-12-05 23:40:41.394751
7083,Uniswap,UNI,uniswap,1349,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cmc-crypto-awards-2024', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",,630330527.7099,1000000000.0,False,5501526666.22,,30,,,,2025-12-06T05:37:00.000Z,5.501526666216385,267144782.37460253,9.5307,0.29325479,-6.67057042,-10.7272533,3.99389855,-33.58666551,-41.59493192,3467780206.726261,0.1137,5501526666.22,,2025-12-06T05:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2025-12-05 23:40:41.394751
6636,Polkadot,DOT,polkadot-new,996,2020-08-19T00:00:00.000Z,"['defi', 'ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'arbitrum-ecosystem', 'spartan-group', 'optimism-ecosystem', 'osmosis-ecosystem', 'base-ecosystem', 'gnosis-chain-ecosystem', 'binance-ecosystem', 'binance-listing']",,1642602304.312296,1642602304.312296,True,3463095723.4,,31,,,,2025-12-06T05:38:00.000Z,2.1082983472666905,163624165.80584705,2.5521,-0.21465366,-6.75408308,-7.78188567,-19.64948453,-51.71285382,-45.28487751,3463095723.398071,0.1136,3463095723.4,,2025-12-06T05:38:00.000Z,,,,,,2025-12-05 23:40:41.394751
22974,Bittensor,TAO,bittensor,231,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'layer-1', 'depin', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'robotics']",21000000.0,10439016.81721449,21000000.0,False,5819394987.07,,32,,,,2025-12-06T05:38:00.000Z,277.1140470031299,140908431.72362027,-26.7154,-0.04833403,-3.1818954,-7.72888508,-29.20449002,-21.20975539,-14.12501674,2892798196.9520397,0.0949,5819394987.07,,2025-12-06T05:38:00.000Z,22974.0,Bittensor,TAO,bittensor,0,2025-12-05 23:40:41.394751
7278,Aave,AAVE,aave,1197,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,15276345.90090248,16000000.0,False,2939857225.15,,33,,,0.0841835,2025-12-06T05:34:00.000Z,183.74107657215993,203435628.84780687,7.1212,0.14500243,-3.6644576,-1.17266222,-8.63839078,-38.08459279,-39.23546714,2806892241.920524,0.0921,2939857225.15,33342545169.0,2025-12-06T05:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2025-12-05 23:40:41.394751
36148,World Liberty Financial USD,USD1,usd1,725,2025-04-13T05:37:56.000Z,"['stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",,2697711039.7011933,2697711039.7011933,False,2695841631.23,,34,,,,2025-12-06T05:38:00.000Z,0.9993070390238378,275498370.7985884,2.064,0.00057657,0.01257188,-0.02870027,0.0150827,-0.05961019,-0.01634521,2695841631.2257185,0.0885,2695841631.23,,2025-12-06T05:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,2025-12-05 23:40:41.394751
11092,Bitget Token,BGB,bitget-token-new,43,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem', 'made-in-china']",919992035.98,696877356.8719022,919992035.9787906,False,3196719816.84,,35,,,,2025-12-06T05:37:00.000Z,3.474725532198938,64839121.14818374,11.0066,-0.00189111,-1.66471334,-4.1626027,-15.06428924,-38.61286092,-28.1438488,2421457544.73411,0.0794,3196719816.84,,2025-12-06T05:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2025-12-05 23:40:41.394751
36341,Aster,ASTER,aster,372,2025-04-25T06:46:11.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'bnb-chain-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins', 'made-in-china']",8000000000.0,2217079180.973094,7922139508.973094,False,7937881245.06,,36,,,,2025-12-06T05:38:00.000Z,1.0019870561572606,226765264.39638802,-15.8183,-0.02503837,-3.0672101,-9.41882421,-8.22593838,-51.26674531,1087.36878265,2221484641.810781,0.0729,8015896449.26,,2025-12-06T05:38:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x000Ae314E2A2172a039B26378814C252734f556A,2025-12-05 23:40:41.394751
3897,OKB,OKB,okb,195,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'alameda-research-portfolio', 'x1-ecosystem', 'okexchain-ecosystem', 'x-layer-ecosystem', 'xlayer-ecosystem', 'made-in-china']",21000000.0,21000000.0,21000000.0,False,2214758108.98,,37,246638974.0,26011698459.877403,,2025-12-06T05:38:00.000Z,105.4646718562712,38530894.43487322,-26.0898,0.71398012,-2.33873828,-3.56900375,-13.32339807,-54.32151415,-48.88767019,2214758108.981695,0.0727,2214758108.98,,2025-12-06T05:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2025-12-05 23:40:41.394751
37263,Canton,CC,canton-network,54,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,35791480227.84969,35791480227.84969,True,2160127479.85,,38,35788749679.35,2159962682.7262464,,2025-12-06T05:36:00.000Z,0.060353119404239444,20242649.95367561,-6.393,-0.16139868,-14.78428025,-28.96144392,-60.20480037,-60.20480037,-60.20480037,2160127479.8458877,0.0708,2160127479.85,,2025-12-06T05:36:00.000Z,,,,,,2025-12-05 23:40:41.394751
